"STATION","NAME","DATE","ACMC","ACMH","ACSC","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-18",,,,,"6.71"," 1634"," 1633","0.50",,"0.0","0.0",,"68","45",,,"  330","  330",,,,"28.0","33.1",,"    1",,"    1",,,,,"    1",,,,,"    1",,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-19",,,,,"10.51"," 0251"," 0257","0.00",,"0.0","0.0",,"57","36",,,"   30","   20",,,,"19.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-20",,,,,"8.72"," 0602"," 0546","0.04",,"0.0","0.0",,"67","42",,,"  100","  100",,,,"17.0","23.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-21",,,,,"10.29"," 1357"," 1513","0.00",,"0.0","0.0",,"78","63",,,"  220","  230",,,,"21.0","29.1",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-22",,,,,"7.83"," 1537"," 1536","0.00",,"0.0","0.0",,"77","52",,,"  240","  230",,,,"17.9","23.0",,,,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-23",,,,,"13.42"," 1404"," 1402","0.28",,"0.0","0.0",,"74","46",,,"  280","  280",,,,"38.9","53.0",,"    1",,"    1",,"    1",,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-24",,,,,"10.51"," 0419"," 0420","0.02",,"0.0","0.0",,"46","33",,,"   10","  360",,,,"21.0","29.1",,"    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-25",,,,,"1.79"," 2346"," 2204","0.00",,"0.0","0.0",,"40","28",,,"   10","  360",,,,"6.9","14.1",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-26",,,,,"13.87"," 2058"," 1950","0.03",,"0.8","1.0",,"40","29",,,"   30","   40",,,,"21.0","25.9",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-27",,,,,"12.08"," 0539"," 0539","0.01",,"0.3","1.0",,"44","25",,,"   30","   30",,,,"19.9","25.1",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-28",,,,,"10.07"," 0510"," 0147","0.00",,"0.0","0.0",,"45","29",,,"   60","   30",,,,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-29",,,,,"8.72"," 1638"," 1248","0.00",,"0.0","0.0",,"45","32",,,"   70","   60",,,,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-30",,,,,"10.74"," 1322"," 1254","0.06",,"0.6","0.0",,"40","32",,,"   20","   10",,,,"23.0","30.0",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,"    1",,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-03-31",,,,,"5.14"," 1246"," 1245","0.00",,"0.0","0.0",,"44","29",,,"  350","  360",,,,"13.0","16.1",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-01",,,,,"6.93"," 1935"," 1934","0.23",,"0.0","0.0",,"52","27",,,"  310","  310",,,,"29.1","36.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-02",,,,,"11.86"," 0010"," 0009","0.04",,"0.0","0.0",,"57","36",,,"  270","  270",,,,"30.0","40.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-03",,,,,"15.88"," 1815"," 1814","0.00",,"0.0","0.0",,"76","34",,,"  190","  180",,,,"30.0","46.1",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-04",,,,,"17.67"," 1609"," 0926","0.79",,"0.0","0.0",,"72","43",,,"  290","  200",,,,"29.1","40.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-05",,,,,"12.53"," 1519"," 1518","0.00",,"0.0","0.0",,"52","33",,,"  280","  280",,,,"23.9","30.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-06",,,,,"12.53"," 1236"," 1302","0.00",,"0.0","0.0",,"71","34",,,"  210","  220",,,,"28.0","38.9",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-07",,,,,"7.83"," 2058"," 1830","0.00",,"0.0","0.0",,"72","49",,,"   70","   40",,,,"19.9","23.9",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-08",,,,,"9.84"," 1709"," 1709","0.01",,"0.0","0.0",,"78","54",,,"  280","  270",,,,"21.9","25.9",,,,,,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-09",,,,,"5.59"," 1129"," 1128","0.86",,"0.0","0.0",,"64","51",,,"  200","  200",,,,"16.1","23.9",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-10",,,,,"12.30"," 1200"," 1220","0.00",,"0.0","0.0",,"85","54",,,"  200","  200",,,,"25.1","36.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-11",,,,,"9.40"," 0724"," 0724","1.66",,"0.0","0.0",,"75","56",,,"  290","  310",,,,"23.9","31.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-12",,,,,"16.11"," 0945"," 1022","0.44",,"0.0","0.0",,"58","44",,,"  360","  350",,,,"30.0","36.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-13",,,,,"4.03"," 1424"," 0552","0.00",,"0.0","0.0",,"67","34",,,"  280","  310",,,,"13.0","17.9",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-14",,,,,"7.61"," 2230"," 2229","0.00",,"0.0","0.0",,"70","40",,,"   60","   70",,,,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-15",,,,,"17.22"," 2135"," 2121","0.60",,"0.0","0.0",,"70","49",,,"  130","  140",,,,"38.0","48.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-16",,,,,"12.97"," 1900"," 1859","0.86",,"0.0","0.0",,"56","40",,,"  280","  280",,,,"31.1","36.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-17",,,,,"11.63"," 1531"," 1543","0.00",,"0.0","0.0",,"67","39",,,"  260","  260",,,,"28.0","36.0",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-18",,,,,"10.07"," 1225"," 1251","0.00",,"0.0","0.0",,"74","50",,,"  260","  260",,,,"21.0","28.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-19",,,,,"9.62"," 2343"," 2351","1.88",,"0.0","0.0",,"78","51",,,"  200","  210",,,,"29.1","38.0",,"    1","    1","    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-20",,,,,"13.42"," 0657"," 0656","0.86",,"0.0","0.0",,"77","44",,,"  280","  290",,,,"40.0","55.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-21",,,,,"9.40"," 1705"," 1657","0.00",,"0.0","0.0",,"58","39",,,"   70","   70",,,,"17.9","23.0",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-22",,,,,"9.17"," 1620"," 1619","0.33",,"0.0","0.0",,"66","47",,,"  310","  320",,,,"21.9","25.1",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-23",,,,,"9.17"," 0032"," 0031","2.30",,"0.0","0.0",,"68","59",,,"  220","  230",,,,"21.9","31.1",,"    1","    1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-24",,,,,"6.93"," 1031"," 1037","0.46",,"0.0","0.0",,"71","58",,,"  300","  280",,,,"19.9","23.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-25",,,,,"8.72"," 1338"," 1338","0.59",,"0.0","0.0",,"75","59",,,"  200","  200",,,,"34.9","46.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-26",,,,,"15.66"," 1214"," 1213","0.06",,"0.0","0.0",,"70","61",,,"  190","  190",,,,"31.1","38.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-27",,,,,"13.42"," 1511"," 1511","1.35",,"0.0","0.0",,"71","59",,,"  170","  170",,,,"34.9","40.9",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-28",,,,,"13.87"," 1641"," 1641","0.20",,"0.0","0.0",,"64","44",,,"  280","  280",,,,"36.9","45.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-29",,,,,"6.04"," 1058"," 1057","0.00",,"0.0","0.0",,"62","45",,,"  310","  320",,,,"17.9","21.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-04-30",,,,,"10.96"," 1618"," 1615","0.00",,"0.0","0.0",,"72","46",,,"  150","  150",,,,"21.9","28.0",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-01",,,,,"8.72"," 0532"," 0508","0.24",,"0.0","0.0",,"70","55",,,"  190","  200",,,,"21.9","31.1",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-02",,,,,"9.17"," 0933"," 0933","1.56",,"0.0","0.0",,"58","46",,,"  340","  340",,,,"28.0","32.0",,"    1","    1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-03",,,,,"9.62"," 0144"," 0142","0.88",,"0.0","0.0",,"56","44",,,"   50","   50",,,,"21.0","28.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-04",,,,,"6.71"," 1005"," 0947","0.18",,"0.0","0.0",,"52","37",,,"  330","  350",,,,"21.9","29.1",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-05",,,,,"4.70"," 1500"," 1239","0.00",,"0.0","0.0",,"63","34",,,"  160","  210",,,,"15.0","21.9",,"    1",,,,,,,,,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-06",,,,,"6.26"," 1351"," 1508","0.00",,"0.0","0.0",,"66","44",,,"  300","  260",,,,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-07",,,,,"8.05"," 2239"," 1123","0.42",,"0.0","0.0",,"64","47",,,"  350","  220",,,,"16.1","21.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-08",,,,,"5.37"," 2358"," 0555","0.00",,"0.0","0.0",,"70","53",,,"  120","   50",,,,"13.0","17.0",,"    1","    1",,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-09",,,,,"7.61"," 0805"," 0804","0.00",,"0.0","0.0",,"77","52",,,"   90","  100",,,,"15.0","17.0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-10",,,,,"6.93"," 0740"," 1316","0.00",,"0.0","0.0",,"82","62",,,"  170","  230",,,,"16.1","21.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-11",,,,,"4.92"," 1515"," 1855","0.00",,"0.0","0.0",,"88","66",,,"  200","  200",,,,"8.9","16.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-12",,,,,"4.03"," 1209"," 1209","0.00",,"0.0","0.0",,"87","64",,,"  270","  280",,,,"14.1","17.0",,"    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-13",,,,,"6.71"," 1438"," 1436","0.05",,"0.0","0.0",,"81","64",,,"  210","  210",,,,"23.0","30.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-14",,,,,"6.71"," 1753"," 1210","0.04",,"0.0","0.0",,"69","57",,,"  230","  240",,,,"16.1","25.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-15",,,,,"8.72"," 2112"," 2206","0.42",,"0.0","0.0",,"57","49",,,"   20","   30",,,,"21.0","25.1",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-16",,,,,"12.30"," 0159"," 0158","0.00",,"0.0","0.0",,"54","46",,,"   10","  360",,,,"21.0","25.9",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-17",,,,,"8.95"," 1704"," 1704","0.14",,"0.0","0.0",,"51","45",,,"  360","  360",,,,"15.0","17.9",,"    1",,,,,,,"    1",,,,"    1","    1",,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-18",,,,,"3.58"," 1143"," 0908","0.21",,"0.0","0.0",,"58","50",,,"  180","  300",,,,"8.1","13.0",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-19",,,,,"4.70"," 1532"," 1639","0.02",,"0.0","0.0",,"69","54",,,"  230","  230",,,,"12.1","15.0",,"    1",,,,,,,"    1",,,,"    1","    1",,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-20",,,,,"2.46"," 0955"," 0839","0.00",,"0.0","0.0",,"79","49",,,"  340","  330",,,,"10.1","14.1",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-21",,,,,"6.93"," 1506"," 1504","0.01",,"0.0","0.0",,"81","55",,,"  150","  140",,,,"16.1","19.9",,"    1",,,,,,,"    1",,,,"    1","    1",,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-22",,,,,"8.28"," 2149"," 2149","0.13",,"0.0","0.0",,"84","62",,,"  150","  150",,,,"21.9","25.9",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-23",,,,,"11.41"," 1809"," 1808","0.98",,"0.0","0.0",,"82","63",,,"  270","  270",,,,"42.9","55.9",,"    1",,"    1",,,,,"    1",,,"    1",,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-24",,,,,"5.59"," 1443"," 1939","0.00",,"0.0","0.0",,"77","61",,,"  210","  110",,,,"13.0","21.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-25",,,,,"10.74"," 2317"," 2317","0.34",,"0.0","0.0",,"85","63",,,"  290","  280",,,,"42.9","53.0",,"    1",,"    1",,,,,,,,"    1",,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-26",,,,,"9.62"," 1311"," 1310","1.08",,"0.0","0.0",,"71","59",,,"  210","  220",,,,"21.9","28.0",,"    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-27",,,,,"4.25"," 0655"," 1333","0.01",,"0.0","0.0",,"62","53",,,"  290","  300",,,,"10.1","21.0",,"    1",,,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-28",,,,,"6.93"," 1431"," 1428","0.00",,"0.0","0.0",,"78","57",,,"  170","  170",,,,"17.9","23.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-29",,,,,"9.84"," 1446"," 1446","0.00",,"0.0","0.0",,"88","69",,,"  220","  230",,,,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-30",,,,,"6.04"," 1212"," 1215","0.00",,"0.0","0.0",,"90","69",,,"  230","  210",,,,"14.1","17.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-05-31",,,,,"5.82"," 1243"," 1204","0.00",,"0.0","0.0",,"92","70",,,"  270","  250",,,,"15.0","19.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-01",,,,,"6.71"," 0857"," 0856","0.00",,"0.0","0.0",,"87","63",,,"  340","  350",,,,"19.9","23.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-02",,,,,"3.58"," 2325",,"0.00",,"0.0","0.0",,"81","58",,,"   60",,,,,"8.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-03",,,,,"5.82"," 0853"," 1440","0.00",,"0.0","0.0",,"82","63",,,"   90","  120",,,,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-04",,,,,"5.82"," 2121"," 2120","0.15",,"0.0","0.0",,"93","61",,,"  340","  330",,,,"31.1","38.9",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-05",,,,,"5.82"," 1617"," 1615","0.00",,"0.0","0.0",,"85","66",,,"  340","  330",,,,"16.1","19.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-06",,,,,"2.46"," 1454"," 1454","0.00",,"0.0","0.0",,"89","62",,,"  260","  270",,,,"10.1","13.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-07",,,,,"6.93"," 1438"," 1437","0.00",,"0.0","0.0",,"92","67",,,"  200","  200",,,,"14.1","17.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-08",,,,,"6.49"," 1218"," 1857","0.00",,"0.0","0.0",,"92","69",,,"  250","  300",,,,"13.0","21.9",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-09",,,,,"5.37"," 0614"," 0539","0.00",,"0.0","0.0",,"91","70",,,"   10","  310",,,,"17.0","28.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-10",,,,,"7.38"," 1730"," 1729","3.40",,"0.0","0.0",,"90","65",,,"  350","  350",,,,"49.0","66.9",,"    1","    1","    1",,"    1",,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-11",,,,,"8.05"," 0251"," 0249","1.30",,"0.0","0.0",,"84","65",,,"  300","  280",,,,"34.9","46.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-12",,,,,"8.95"," 1333"," 1527","0.00",,"0.0","0.0",,"78","64",,,"  320","  350",,,,"15.0","21.0",,"    1",,,,,,,"    1",,,,"    1",,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-13",,,,,"7.16"," 0153"," 0153","0.00",,"0.0","0.0",,"76","59",,,"   60","   50",,,,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-14",,,,,"5.14"," 2324"," 2318","0.00",,"0.0","0.0",,"79","54",,,"   70","   70",,,,"14.1","17.0",,"    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-15",,,,,"8.72"," 1208"," 1208","0.56",,"0.0","0.0",,"67","60",,,"   80","   80",,,,"23.0","28.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-16",,,,,"6.93"," 1547"," 1351","0.01",,"0.0","0.0",,"83","61",,,"  270","  260",,,,"19.9","25.1",,"    1","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-17",,,,,"6.26"," 1527"," 1222","0.00",,"0.0","0.0",,"87","64",,,"  210","  180",,,,"14.1","17.9",,"    1",,,,,,,,,,,,,,,,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-18",,,,,"3.58"," 1506"," 1505","0.33",,"0.0","0.0",,"76","67",,,"   90","   90",,,,"23.9","28.0",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-19",,,,,"3.80"," 1032"," 0841","0.37",,"0.0","0.0",,"76","63",,,"  180","  220",,,,"17.0","23.9",,"    1","    1","    1",,,,,,,,,"    1",,,"    1",,,,,,
"USW00093814","CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US","2011-06-20",,,,,"7.61"," 0920"," 0919","0.55",,"0.0","0.0",,"75","62",,,"   30","   30",,,,"25.9","38.0",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,,
